source	arxiv_id	year	title	authors	venue	url	tags	matched_queries
arxiv	2603.20262v1	2026	Deciphering Scientific Reasoning Steps from Outcome Data for Molecule Optimization	Zequn Liu; Kehan Wu; Shufang Xie; Zekun Guo; Wei Zhang; Tao Qin; Renhe Liu; Yingce Xia	arXiv	http://arxiv.org/abs/2603.20262v1	reasoning; phase_scaling	all:"emergent reasoning" AND all:"language model"
arxiv	2603.12658v1	2026	Continual Learning in Large Language Models: Methods, Challenges, and Opportunities	Hongyang Chen; Zhongwu Sun; Hongfei Ye; Kunchi Li; Xuemin Lin	arXiv	http://arxiv.org/abs/2603.12658v1	benchmark_sudden; mechanism; phase_scaling; safety_alignment; definition_theory	all:"emergent capabilities" AND all:"language models" || all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2603.23539v1	2026	PLDR-LLMs Reason At Self-Organized Criticality	Burc Gokden	arXiv	http://arxiv.org/abs/2603.23539v1	benchmark_sudden; mechanism; reasoning; phase_scaling; definition_theory	all:"critical" AND all:"language model" AND all:"phase transition"
arxiv	2603.11749v3	2026	Truth as a Compression Artifact in Language Model Training	Konstantin Krestnikov	arXiv	http://arxiv.org/abs/2603.11749v3	reasoning; phase_scaling; safety_alignment; definition_theory	all:"compression" AND all:"emergence" AND all:"language models"
arxiv	2603.11409v1	2026	Speak or Stay Silent: Context-Aware Turn-Taking in Multi-Party Dialogue	Kratika Bhagtani; Mrinal Anand; Yu Chen Xu; Amit Kumar Singh Yadav	arXiv	http://arxiv.org/abs/2603.11409v1	benchmark_sudden; reasoning; definition_theory	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2603.10573v1	2026	Implicit Statistical Inference in Transformers: Approximating Likelihood-Ratio Tests In-Context	Faris Chaudhry; Siddhant Gadkari	arXiv	http://arxiv.org/abs/2603.10573v1	mechanism; reasoning; icl; safety_alignment	all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence"
arxiv	2603.09200v1	2026	The Reasoning Trap -- Logical Reasoning as a Mechanistic Pathway to Situational Awareness	Subramanyam Sahoo; Aman Chadha; Vinija Jain; Divya Chaudhary	arXiv	http://arxiv.org/abs/2603.09200v1	benchmark_sudden; reasoning; safety_alignment; definition_theory	all:"emergent capabilities" AND all:"language models" || all:"reasoning" AND all:"emergence" AND all:"language model" || all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2603.09100v1	2026	Class Model Generation from Requirements using Large Language Models	Jackson Nguyen; Rui En Koe; Fanyu Wang; Chetan Arora; Alessio Ferrari	arXiv	http://arxiv.org/abs/2603.09100v1	mechanism; reasoning; phase_scaling; safety_alignment; definition_theory	all:"chain of thought" AND all:"emergent"
arxiv	2603.09094v2	2026	Chain of Event-Centric Causal Thought for Physically Plausible Video Generation	Zixuan Wang; Yixin Hu; Haolan Wang; Feng Chen; Yan Liu; Wen Li; Yinjie Lei	arXiv	http://arxiv.org/abs/2603.09094v2	benchmark_sudden; mechanism; reasoning	all:"chain of thought" AND all:"emergent"
arxiv	2603.07868v1	2026	Hospitality-VQA: Decision-Oriented Informativeness Evaluation for Vision-Language Models	Jeongwoo Lee; Baek Duhyeong; Eungyeol Han; Soyeon Shin; Gukin han; Seungduk Kim; Jaehyun Jeon; Taewoo Jeong	arXiv	http://arxiv.org/abs/2603.07868v1	benchmark_sudden; reasoning	all:"reasoning emerges" AND all:"language model" || all:"reasoning emergence" AND all:"language model"
arxiv	2604.00002v1	2026	Benchmark for Assessing Olfactory Perception of Large Language Models	Eftychia Makri; Nikolaos Nakis; Laura Sisson; Gigi Minsky; Leandros Tassiulas; Vahid Satarifard; Nicholas A. Christakis	arXiv	http://arxiv.org/abs/2604.00002v1	benchmark_sudden; mechanism; reasoning	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2603.07360v1	2026	The Yerkes-Dodson Curve for AI Agents: Emergent Cooperation Under Environmental Pressure in Multi-Agent LLM Simulations	Ivan Pasichnyk	arXiv	http://arxiv.org/abs/2603.07360v1	mechanism; definition_theory	all:"emergent behavior" AND all:"large language models"
arxiv	2603.05143v3	2026	Feature Resemblance: Towards a Theoretical Understanding of Analogical Reasoning in Transformers	Ruichen Xu; Wenjing Yan; Ying-Jun Angela Zhang	arXiv	http://arxiv.org/abs/2603.05143v3	mechanism; reasoning	all:"analogical reasoning" AND all:"large language models"
arxiv	2603.04069v1	2026	Monitoring Emergent Reward Hacking During Generation via Internal Activations	Patrick Wilhelm; Thorsten Wittkopp; Odej Kao	arXiv	http://arxiv.org/abs/2603.04069v1	mechanism; reasoning; safety_alignment; definition_theory	all:"chain of thought" AND all:"emergent"
arxiv	2603.13314v1	2026	Linear Predictability of Attention Heads in Large Language Models	Khalid Shaikh; Asmit Kumar Singh; Rebecca Christopher Dsouza; Shikhar Shiromani	arXiv	http://arxiv.org/abs/2603.13314v1	benchmark_sudden; mechanism; safety_alignment; definition_theory	all:"attention" AND all:"emergence" AND all:"language model"
arxiv	2603.03031v2	2026	Step-Level Sparse Autoencoder for Reasoning Process Interpretation	Xuan Yang; Jiayu Liu; Yuhang Lai; Hao Xu; Zhenya Huang; Ning Miao	arXiv	http://arxiv.org/abs/2603.03031v2	reasoning; phase_scaling	all:"chain of thought" AND all:"emergent"
arxiv	2603.01893v2	2026	Generative Visual Chain-of-Thought for Image Editing	Zijin Yin; Tiankai Hang; Yiji Cheng; Shiyi Zhang; Runze He; Yu Xu; Chunyu Wang; Bing Li; Zheng Chang; Kongming Liang; Qinglin Lu; Zhanyu Ma	arXiv	http://arxiv.org/abs/2603.01893v2	benchmark_sudden; reasoning; phase_scaling; definition_theory	all:"chain of thought" AND all:"emergent"
arxiv	2603.01761v2	2026	Position: Modular Memory is the Key to Continual Learning Agents	Vaggelis Dorovatas; Malte Schwerin; Andrew D. Bagdanov; Lucas Caccia; Antonio Carta; Laurent Charlin; Barbara Hammer; Tyler L. Hayes; Timm Hess; Christopher Kanan; Dhireesha Kudithipudi; Xialei Liu; Vincenzo Lomonaco; Jorge Mendez-Mendez; Darshan Patil; Ameya Prabhu; Elisa Ricci; Tinne Tuytelaars; Gido M. van de Ven; Liyuan Wang; Joost van de Weijer; Jonghyun Choi; Martin Mundt; Rahaf Aljundi	arXiv	http://arxiv.org/abs/2603.01761v2	icl; phase_scaling	all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence"
arxiv	2603.01641v1	2026	Learning Structured Reasoning via Tractable Trajectory Control	Po-Nien Kung; Zhen Yang; Jeffrey Luo; Cheng-Fu Yang; Haikang Deng; Zi-Yi Dou; Yinfei Yang; Nanyun Peng; Zhe Gan; Kai-Wei Chang	arXiv	http://arxiv.org/abs/2603.01641v1	reasoning; phase_scaling; safety_alignment; definition_theory	all:"emergent reasoning" AND all:"language model"
arxiv	2603.01571v1	2026	Beyond Length Scaling: Synergizing Breadth and Depth for Generative Reward Models	Qiyuan Zhang; Yufei Wang; Tianhe Wu; Can Xu; Qingfeng Sun; Kai Zheng; Xue Liu; Chen Ma	arXiv	http://arxiv.org/abs/2603.01571v1	benchmark_sudden; mechanism; reasoning; definition_theory	all:"chain of thought" AND all:"emergent"
arxiv	2603.01437v1	2026	Decoding Answers Before Chain-of-Thought: Evidence from Pre-CoT Probes and Activation Steering	Kyle Cox; Darius Kianersi; Adrià Garriga-Alonso	arXiv	http://arxiv.org/abs/2603.01437v1	mechanism; reasoning	all:"chain of thought" AND all:"emergent"
arxiv	2603.01213v2	2026	Can AI Agents Agree?	Frédéric Berdoz; Leonardo Rugli; Roger Wattenhofer	arXiv	http://arxiv.org/abs/2603.01213v2	definition_theory	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2603.00825v1	2026	COMBAT: Conditional World Models for Behavioral Agent Training	Anmol Agarwal; Pranay Meshram; Sumer Singh; Saurav Suman; Andrew Lapp; Shahbuland Matiana; Louis Castricato; Spencer Frazier	arXiv	http://arxiv.org/abs/2603.00825v1	benchmark_sudden; mechanism; world_model; definition_theory	all:"world model" AND all:"transformer" AND all:"emergent"
arxiv	2603.00546v1	2026	Advancing Multimodal Judge Models through a Capability-Oriented Benchmark and MCTS-Driven Data Generation	Zeyu Chen; Huanjin Yao; Ziwang Zhao; Min Yang	arXiv	http://arxiv.org/abs/2603.00546v1	benchmark_sudden; reasoning; safety_alignment	all:"chain of thought" AND all:"emergent"
arxiv	2602.23556v1	2026	Rudder: Steering Prefetching in Distributed GNN Training using LLM Agents	Aishwarya Sarkar; Sayan Ghosh; Nathan Tallent; Aman Chadha; Tanya Roosta; Ali Jannesari	arXiv	http://arxiv.org/abs/2602.23556v1	reasoning; icl; phase_scaling; definition_theory	all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence"
arxiv	2602.23047v3	2026	CL4SE: Benchmarking Context Learning on Software Engineering	Haichuan Hu; Quanjun Zhang; Ye Shang; Guoqing Xie; Chunrong Fang; Zhenyu Chen; Liang Xiao	arXiv	http://arxiv.org/abs/2602.23047v3	benchmark_sudden; phase_scaling	all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence"
arxiv	2603.19258v1	2026	MAPLE: Metadata Augmented Private Language Evolution	Eli Chien; Yuzheng Hu; Ryan McKenna; Shanshan Wu; Zheng Xu; Peter Kairouz	arXiv	http://arxiv.org/abs/2603.19258v1	icl; phase_scaling	all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence"
arxiv	2602.22424v1	2026	Causality $\neq$ Invariance: Function and Concept Vectors in LLMs	Gustaw Opiełka; Hannes Rosenbusch; Claire E. Stevenson	arXiv	http://arxiv.org/abs/2602.22424v1	mechanism; icl	all:"function vectors" AND all:"language models" || all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence"
arxiv	2602.20980v2	2026	CrystaL: Spontaneous Emergence of Visual Latents in MLLMs	Yang Zhang; Danyang Li; Yuxuan Li; Xin Zhang; Tianyu Xie; Mingming Cheng; Xiang Li	arXiv	http://arxiv.org/abs/2602.20980v2	benchmark_sudden; mechanism; reasoning; phase_scaling; definition_theory	all:"chain of thought" AND all:"emergent"
arxiv	2602.20338v2	2026	Emergent Manifold Separability during Reasoning in Large Language Models	Chanwoo Chun; Alexandre Polo; SueYeon Chung	arXiv	http://arxiv.org/abs/2602.20338v2	benchmark_sudden; mechanism; reasoning; definition_theory	all:"chain of thought" AND all:"emergent"
arxiv	2602.19497v1	2026	MICON-Bench: Benchmarking and Enhancing Multi-Image Context Image Generation in Unified Multimodal Models	Mingrui Wu; Hang Liu; Jiayi Ji; Xiaoshuai Sun; Rongrong Ji	arXiv	http://arxiv.org/abs/2602.19497v1	benchmark_sudden; mechanism; reasoning	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2602.19309v2	2026	Scaling Inference-Time Computation via Opponent Simulation: Enabling Online Strategic Adaptation in Repeated Negotiation	Xiangyu Liu; Di Wang; Zhe Feng; Aranyak Mehta	arXiv	http://arxiv.org/abs/2602.19309v2	mechanism; icl	all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence"
arxiv	2602.20197v2	2026	Controllable Exploration in Hybrid-Policy RLVR for Multi-Modal Reasoning	Zhuoxu Huang; Mengxi Jia; Hao Sun; Xuelong Li; Jungong Han	arXiv	http://arxiv.org/abs/2602.20197v2	benchmark_sudden; mechanism; reasoning; phase_scaling	all:"RLVR" AND all:"emergence"
arxiv	2602.18776v1	2026	ArabicNumBench: Evaluating Arabic Number Reading in Large Language Models	Anas Alhumud; Abdulaziz Alhammadi; Muhammad Badruddin Khan	arXiv	http://arxiv.org/abs/2602.18776v1	benchmark_sudden; reasoning; icl	all:"chain of thought" AND all:"emergent"
arxiv	2602.18568v2	2026	RPU -- A Reasoning Processing Unit	Matthew Adiletta; Gu-Yeon Wei; David Brooks	arXiv	http://arxiv.org/abs/2602.18568v2	reasoning; phase_scaling	all:"emergent reasoning" AND all:"language model"
arxiv	2602.18262v1	2026	Simplifying Outcomes of Language Model Component Analyses with ELIA	Aaron Louis Eidt; Nils Feldhus	arXiv	http://arxiv.org/abs/2602.18262v1	mechanism; icl	all:"function vectors" AND all:"language models"
arxiv	2602.17829v1	2026	Causality by Abstraction: Symbolic Rule Learning in Multivariate Timeseries with Large Language Models	Preetom Biswas; Giulia Pedrielli; K. Selçuk Candan	arXiv	http://arxiv.org/abs/2602.17829v1	mechanism	all:"dynamical systems" AND all:"language models" AND all:"in-context"
arxiv	2602.18514v1	2026	Trojan Horses in Recruiting: A Red-Teaming Case Study on Indirect Prompt Injection in Standard vs. Reasoning Models	Manuel Wirth	arXiv	http://arxiv.org/abs/2602.18514v1	reasoning; phase_scaling; safety_alignment	all:"chain of thought" AND all:"emergent"
arxiv	2602.17027v1	2026	Transforming Behavioral Neuroscience Discovery with In-Context Learning and AI-Enhanced Tensor Methods	Paimon Goulart; Jordan Steinhauser; Dawon Ahn; Kylene Shuler; Edward Korzus; Jia Chen; Evangelos E. Papalexakis	arXiv	http://arxiv.org/abs/2602.17027v1	icl	all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence"
arxiv	2602.16301v1	2026	Multi-agent cooperation through in-context co-player inference	Marissa A. Weis; Maciej Wołczyk; Rajai Nasser; Rif A. Saurous; Blaise Agüera y Arcas; João Sacramento; Alexander Meulemans	arXiv	http://arxiv.org/abs/2602.16301v1	mechanism; reasoning; icl; phase_scaling	all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence"
arxiv	2602.16085v1	2026	Language Statistics and False Belief Reasoning: Evidence from 41 Open-Weight LMs	Sean Trott; Samuel Taylor; Cameron Jones; James A. Michaelov; Pamela D. Rivière	arXiv	http://arxiv.org/abs/2602.16085v1	reasoning; safety_alignment	all:"reasoning emerges" AND all:"language model" || all:"reasoning emergence" AND all:"language model"
arxiv	2602.16066v1	2026	Improving Interactive In-Context Learning from Natural Language Feedback	Martin Klissarov; Jonathan Cook; Diego Antognini; Hao Sun; Jingling Li; Natasha Jaques; Claudiu Musat; Edward Grefenstette	arXiv	http://arxiv.org/abs/2602.16066v1	reasoning; icl; definition_theory	all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence"
arxiv	2602.15461v1	2026	Emergent Morphing Attack Detection in Open Multi-modal Large Language Models	Marija Ivanovska; Vitomir Štruc	arXiv	http://arxiv.org/abs/2602.15461v1	reasoning; definition_theory	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2603.10000v2	2026	Beyond the Prompt in Large Language Models: Comprehension, In-Context Learning, and Chain-of-Thought	Yuling Jiao; Yanming Lai; Huazhen Lin; Wensen Ma; Houduo Qi; Defeng Sun	arXiv	http://arxiv.org/abs/2603.10000v2	mechanism; reasoning; icl; phase_scaling; definition_theory	all:"chain of thought" AND all:"emergent" || all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence"
arxiv	2602.14471v1	2026	Socially-Weighted Alignment: A Game-Theoretic Framework for Multi-Agent LLM Systems	Furkan Mumcu; Yasin Yilmaz	arXiv	http://arxiv.org/abs/2602.14471v1	benchmark_sudden; reasoning; phase_scaling; safety_alignment	all:"critical" AND all:"language model" AND all:"phase transition"
arxiv	2602.12916v2	2026	Reliable Thinking with Images	Haobin Li; Yutong Yang; Yijie Lin; Xiang Dai; Mouxing Yang; Xi Peng	arXiv	http://arxiv.org/abs/2602.12916v2	benchmark_sudden; reasoning	all:"chain of thought" AND all:"emergent"
arxiv	2602.12526v1	2026	Constraint-Rectified Training for Efficient Chain-of-Thought	Qinhang Wu; Sen Lin; Ming Zhang; Yingbin Liang; Ness B. Shroff	arXiv	http://arxiv.org/abs/2602.12526v1	reasoning; definition_theory	all:"chain of thought" AND all:"emergent"
arxiv	2602.11530v1	2026	PASCAL: A Phase-Aware Scheduling Algorithm for Serving Reasoning-based Large Language Models	Eunyeong Cho; Jehyeon Bang; Ranggi Hwang; Minsoo Rhu	arXiv	http://arxiv.org/abs/2602.11530v1	benchmark_sudden; reasoning; definition_theory	all:"chain of thought" AND all:"emergent"
arxiv	2602.10675v1	2026	TwiFF (Think With Future Frames): A Large-Scale Dataset for Dynamic Visual Reasoning	Junhua Liu; Zhangcheng Wang; Zhike Han; Ningli Wang; Guotao Liang; Kun Kuang	arXiv	http://arxiv.org/abs/2602.10675v1	benchmark_sudden; reasoning; phase_scaling	all:"chain of thought" AND all:"emergent"
arxiv	2603.03332v3	2026	Fragile Thoughts: How Large Language Models Handle Chain-of-Thought Perturbations	Ashwath Vaithinathan Aravindan; Mayank Kejriwal	arXiv	http://arxiv.org/abs/2603.03332v3	reasoning; phase_scaling	all:"chain of thought" AND all:"emergent"
arxiv	2602.10410v1	2026	LUCID: Attention with Preconditioned Representations	Sai Surya Duvvuri; Nirmal Patel; Nilesh Gupta; Inderjit S. Dhillon	arXiv	http://arxiv.org/abs/2602.10410v1	mechanism; icl	all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence"
arxiv	2602.10229v1	2026	Latent Thoughts Tuning: Bridging Context and Reasoning with Fused Information in Latent Tokens	Weihao Liu; Dehai Min; Lu Cheng	arXiv	http://arxiv.org/abs/2602.10229v1	mechanism; reasoning; safety_alignment	all:"chain of thought" AND all:"emergent"
arxiv	2602.09475v1	2026	ArtifactLens: Hundreds of Labels Are Enough for Artifact Detection with VLMs	James Burgess; Rameen Abdal; Dan Stoddart; Sergey Tulyakov; Serena Yeung-Levy; Kuan-Chieh Jackson Wang	arXiv	http://arxiv.org/abs/2602.09475v1	benchmark_sudden; icl	all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence"
arxiv	2602.08868v2	2026	AnomSeer: Reinforcing Multimodal LLMs to Reason for Time-Series Anomaly Detection	Junru Zhang; Lang Feng; Haoran Shi; Xu Guo; Han Yu; Yabo Dong; Duanqing Xu	arXiv	http://arxiv.org/abs/2602.08868v2	reasoning; definition_theory	all:"chain of thought" AND all:"emergent"
arxiv	2602.09075v4	2026	Learning to Remember, Learn, and Forget in Attention-Based Models	Djohan Bonnet; Jamie Lohoff; Jan Finkbeiner; Elidona Shiqerukaj; Emre Neftci	arXiv	http://arxiv.org/abs/2602.09075v4	benchmark_sudden; reasoning; icl	all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence"
