corpus	method	work_id	title	year	verdict	tier	claimed_count	supported_count	supported_criteria	macro_cluster	subcluster	macro_silhouette	subcluster_silhouette
audited	semantic	w_22e0f6e0ecd808ae	Learning words in groups: fusion algebras, tensor ranks and grokking	2025	EXCLUDE	TIER_3	0	0		M06	S14	0.039283	-0.06152
audited	semantic	w_035e7977c618391e	LieTrunc-QNN: Lie Algebra Truncation and Quantum Expressivity Phase Transition from LiePrune to Provably Stable Quantum Neural Networks	2026	EXCLUDE	TIER_3	4	0		M07	S15	0.16891	0.457081
audited	semantic	w_dee1d8642fb8ec4d	Linear Latent World Models in Simple Transformers: A Case Study on Othello-GPT	2023	EXCLUDE	TIER_3	2	1	COMPRESSION	M03	S05	-0.150445	-0.06032
audited	semantic	w_e7fededba00d2282	Linear Spatial World Models Emerge in Large Language Models	2025	EXCLUDE	TIER_3	2	1	COMPRESSION	M05	S11	0.013321	0.038106
audited	semantic	w_9f65ba32c1a08d74	Low-Dimensional and Transversely Curved Optimization Dynamics in Grokking	2026	INCLUDE	TIER_2	4	2	SCALING,CRITICALITY	M06	S14	0.124397	0.165107
audited	semantic	w_f4d58aaa5b0434b2	Low-dimensional intrinsic dimension reveals a phase transition in gradient-based learning of deep neural networks	2024	EXCLUDE	TIER_3	3	0		M07	S17	0.096051	0.166341
audited	semantic	w_3a2ad5f9386e827d	Mechanism and Emergence of Stacked Attention Heads in Multi-Layer Transformers	2024	EXCLUDE	TIER_3	2	1	SCALING	M01	S02	0.159619	0.168337
audited	semantic	w_5d1e32d2e724c9ae	Mechanistic Data Attribution: Tracing the Training Origins of Interpretable LLM Units	2026	EXCLUDE	TIER_3	1	0		M03	S06	0.009864	0.026502
audited	semantic	w_f5760f8154c234f6	Mechanistic Insights into Grokking from the Embedding Layer	2025	EXCLUDE	TIER_3	2	0		M06	S12	0.212016	0.008217
audited	semantic	w_e4f4c4e47cf2bb24	Memorization, Emergence, and Explaining Reversal Failures: A Controlled Study of Relational Semantics in LLMs	2026	EXCLUDE	TIER_3	2	1	SCALING	M05	S11	0.075844	0.029755
audited	semantic	w_de53e52135814667	Modeling Transformers as complex networks to analyze learning dynamics	2025	EXCLUDE	TIER_3	1	0		M02	S04	0.119319	0.078732
audited	semantic	w_2848c4070ebd2893	Monotonic Representation of Numeric Attributes in Language Models	2024	EXCLUDE	TIER_3	0	1	COMPRESSION	M05	S10	0.080566	0.037511
audited	semantic	w_b034caed584efd9c	Multimodal Function Vectors for Visual Relations	2026	EXCLUDE	TIER_3	3	1	COMPRESSION	M05	S11	-0.062281	-0.046456
audited	semantic	w_5cfae990f2e4ea0e	Multiple-Timescale Neural Networks: Generation of History-Dependent Sequences and Inference Through Autonomous Bifurcations	2021	INCLUDE	TIER_2	2	2	SCALING,NOVEL_BASIS	M08	S21	0.054779	0.026505
audited	semantic	w_d68d0884ffdb9426	Neural Collapse Dynamics: Depth, Activation, Regularisation, and Feature Norm Threshold	2026	EXCLUDE	TIER_3	2	1	SCALING	M07	S17	0.08982	0.162629
audited	semantic	w_0a81fc2513bfcc09	New Skills or Sharper Primitives? A Probabilistic Perspective on the Emergence of Reasoning in RLVR	2026	EXCLUDE	TIER_3	2	0		M03	S05	0.013261	0.038849
audited	semantic	w_c31a237682405c3b	Noise-Driven Escape from Metastable Phases explains Grokking in Deep Neural Networks	2026	INCLUDE	TIER_2	3	2	SCALING,CRITICALITY	M06	S14	0.015006	0.027278
audited	semantic	w_c630442fbffca0c4	Not Emergent by Accident: The Implicit Global Workspace as a Consequence of Transformer Optimization	2026	EXCLUDE		3	0		M02	S03	0.009521	0.048965
audited	semantic	w_f15bfc4589f93e42	Number detectors spontaneously emerge in a deep neural network designed for visual object recognition	2019	EXCLUDE	TIER_3	1	1	COMPRESSION	M08	S19	0.036673	0.14629
audited	semantic	w_702044b6725a459d	On Mesa-Optimization in Autoregressively Trained Transformers: Emergence and Capability	2024	EXCLUDE	TIER_3	1	1	NOVEL_BASIS	M02	S03	-0.067874	-0.06505
audited	semantic	w_0308d55890a5b9c6	On the Emergence of Induction Heads for In-Context Learning	2025	INCLUDE	TIER_2	2	2	SCALING,CRITICALITY	M09	S23	0.064226	0.055598
audited	semantic	w_25ba5099b834e43a	On the Mechanism and Dynamics of Modular Addition: Fourier Features, Lottery Ticket, and Grokking	2026	INCLUDE	TIER_1	1	3	SCALING,COMPRESSION,NOVEL_BASIS	M07	S17	0.02598	-0.134718
audited	semantic	w_6ffbda57ab6a27ae	Optimal reinforcement learning near the edge of a synchronization transition	2022	INCLUDE	TIER_2	2	2	SCALING,CRITICALITY	M08	S21	0.039472	0.111584
audited	semantic	w_ce9d14ed68420ed6	Outliers with Opposing Signals Have an Outsized Effect on Neural Network Optimization	2023	EXCLUDE	TIER_3	2	0		M06	S14	-0.014116	-0.089061
audited	semantic	w_1ab7ec580940888c	Path Integration and Object-Location Binding Emerge in an Action-Conditioned Predictive Sequence Network	2026	EXCLUDE	TIER_3	4	1	NOVEL_BASIS	M09	S23	-0.011134	-0.066848
audited	semantic	w_491d54e45fee4c6c	Persona Features Control Emergent Misalignment	2025	EXCLUDE	TIER_3	2	0		M04	S07	0.376206	0.358171
audited	semantic	w_dff3d1da5e63f8e0	Phase Transitions in Attention: A Bayesian Theory of Copy Head Emergence	2026	INCLUDE	TIER_2	3	2	SCALING,CRITICALITY	M09	S23	0.060771	-0.040861
audited	semantic	w_e290bc51cfc6cc89	Phase transitions reveal hierarchical structure in deep neural networks	2025	INCLUDE	TIER_2	3	2	SCALING,CRITICALITY	M07	S17	0.164464	0.139711
audited	semantic	w_703971b3ad96268c	Place cells may simply be memory cells: Memory compression leads to spatial tuning and history dependence	2021	EXCLUDE		1	0		M10	S25	0.051604	0.140879
audited	semantic	w_3649951b25d89fe3	Plasticity and language in the anaesthetized human hippocampus	2026	EXCLUDE	TIER_3	0	1	SCALING	M09	S23	0.042713	-0.090646
audited	semantic	w_b19041cd869bacfa	Post-Grokking Collapse at the Representation-Readout Interface in Muon-Trained Transformers	2026	INCLUDE	TIER_2	2	2	SCALING,COMPRESSION	M06	S14	0.079638	-0.11303
audited	semantic	w_e3daf00bfe8e1caf	Predicting Emergent Abilities with Infinite Resolution Evaluation	2023	EXCLUDE	TIER_3	2	0		M05	S11	0.061054	0.006021
audited	semantic	w_85b812c5c78e647c	Predicting the Emergence of Induction Heads in Language Model Pretraining	2025	INCLUDE	TIER_2	1	2	SCALING,CRITICALITY	M09	S23	0.072287	0.069688
audited	semantic	w_d27b97e00fa37f8b	Prediction horizon shapes representations in predictive learning	2025	INCLUDE	TIER_2	4	3	SCALING,COMPRESSION,NOVEL_BASIS	M10	S24	0.042049	0.000714
audited	semantic	w_0c85822618800428	Predictive learning as a network mechanism for extracting low-dimensional latent space representations	2021	INCLUDE	TIER_1	2	3	SCALING,COMPRESSION,NOVEL_BASIS	M10	S24	0.177537	0.059675
audited	semantic	w_cf357442f5aa7893	Predictive pursuit emerges in high-dimensional recurrent neural networks	2026	INCLUDE	TIER_2	2	2	SCALING,NOVEL_BASIS	M10	S25	0.125609	0.138436
audited	semantic	w_e1dd76d318faa330	Predictive sequence learning in the hippocampal formation	2024	INCLUDE	TIER_2	1	3	SCALING,COMPRESSION,NOVEL_BASIS	M10	S25	0.155375	0.20129
audited	semantic	w_8dc658fd6956f31c	Predictive Statistics Shape Emergent World Representations of Grid Walkers	2026	EXCLUDE	TIER_3	3	1	COMPRESSION	M10	S24	0.150248	0.056595
audited	semantic	w_92e74bd4c6d552b0	Pretraining task diversity and the emergence of non-Bayesian in-context learning for regression	2023	EXCLUDE	TIER_3	3	0		M05	S08	-0.109347	0.100893
audited	semantic	w_ee8ec07c31be9d3c	Progress Measures for Grokking on Real-world Tasks	2024	EXCLUDE	TIER_3	0	0		M06	S14	0.212467	0.02263
audited	semantic	w_f3172e652cebe4b6	Progress Measures for Grokking via Mechanistic Interpretability	2023	INCLUDE	TIER_1	5	4	SCALING,CRITICALITY,COMPRESSION,NOVEL_BASIS	M06	S13	0.19981	0.224909
audited	semantic	w_256904d2b1ec4eea	Provable In-Context Learning of Nonlinear Regression with Transformers	2025	EXCLUDE	TIER_3	3	1	SCALING	M02	S03	0.074116	0.081312
audited	semantic	w_248da8719a3b92f1	Quantum-data-driven dynamical transition in quantum learning	2024	INCLUDE	TIER_2	2	2	SCALING,CRITICALITY	M07	S15	0.155872	0.40765
audited	semantic	w_3f93613f81a9c243	Quiet Feature Learning in Algorithmic Tasks	2025	EXCLUDE	TIER_3	2	1	SCALING	M02	S04	0.087572	0.093903
audited	semantic	w_34505df745b929e9	Random noise promotes slow heterogeneous synaptic dynamics important for robust working memory computation	2025	INCLUDE	TIER_2	2	2	SCALING,NOVEL_BASIS	M08	S21	0.025732	0.080609
audited	semantic	w_3f4213b6cde6e5f0	Reasoning Circuits in Language Models: A Mechanistic Interpretation of Syllogistic Inference	2024	EXCLUDE	TIER_3	2	1	COMPRESSION	M05	S11	-0.043665	-0.138998
audited	semantic	w_4c59d2e23a4fc16d	Recurrent Information Optimization with Local, Metaplastic Synaptic Dynamics	2017	EXCLUDE		1	0		M08	S20	-0.002965	0.030503
audited	semantic	w_ca22559e045ae009	Recurrent neural network models for working memory of continuous variables: activity manifolds, connectivity patterns, and dynamic codes	2021	EXCLUDE	TIER_3	3	1	SCALING	M08	S20	-0.071478	-0.006334
audited	semantic	w_71088ab66e735f6d	Recurrent Neural Networks Learn to Store and Generate Sequences using Non-Linear Representations	2024	INCLUDE	TIER_2	2	2	SCALING,NOVEL_BASIS	M08	S20	-0.064385	0.068168
audited	semantic	w_67833e8bc8bb92f5	Redundant representations help generalization in wide neural networks * , †	2023	INCLUDE	TIER_2	2	3	SCALING,COMPRESSION,CRITICALITY	M08	S20	-0.12808	-0.11125
audited	semantic	w_f1b4b88248a84fdc	Reinforcement Learning for Reasoning in Large Language Models with One Training Example	2025	EXCLUDE	TIER_3	2	0		M03	S05	-0.060342	-0.012424
audited	semantic	w_6a9409d4892f5b2e	Relational Schemata in BERT Are Inducible, Not Emergent: A Study of Performance vs. Competence in Language Models	2025	EXCLUDE	TIER_3	1	0		M05	S11	0.008593	-0.061222
audited	semantic	w_a11738764f341243	Representations in the hippocampal-entorhinal system emerge from learning sensory predictions	2025	EXCLUDE	TIER_3	1	0		M10	S25	0.15514	0.232948
audited	semantic	w_a03de8e37b580793	Rethinking the Harmonic Loss via Non-Euclidean Distance Layers	2026	EXCLUDE	TIER_3	2	0		M07	S16	0.038213	0.401231
audited	semantic	w_a9cb982ac7d47107	Revealing Algorithmic Deductive Circuits for Logical Reasoning	2026	EXCLUDE	TIER_3	2	1	COMPRESSION	M05	S11	-0.100823	-0.180705
audited	semantic	w_c6f5b81db8e0569b	Scan and Snap: Understanding Training Dynamics and Token Composition in 1-layer Transformer	2023	EXCLUDE	TIER_3	2	1	SCALING	M01	S02	0.033477	0.06144
audited	semantic	w_83e64ad84caa32d8	Schema-learning and rebinding as mechanisms of in-context learning and emergence	2023	EXCLUDE	TIER_3	0	0		M05	S08	0.015933	0.216099
audited	semantic	w_82bddad1cc78d3a0	Self-Supervised Learning of Representations for Space Generates Multi-Modular Grid Cells	2023	EXCLUDE	TIER_3	1	1	NOVEL_BASIS	M10	S25	0.20395	0.226008
audited	semantic	w_89fd2479381ba2a1	Semantic representations emerge in biologically inspired ensembles of cross-supervising neural networks	2025	EXCLUDE	TIER_3	3	1	COMPRESSION	M08	S19	-0.058567	-0.111971
audited	semantic	w_de78b34865a33cc1	Sequential predictive learning is a unifying theory for hippocampal representation and replay	2024	INCLUDE	TIER_2	2	2	SCALING,NOVEL_BASIS	M10	S25	0.199631	0.271427
audited	semantic	w_7a781449242321ca	Single-unit activations confer inductive biases for emergent circuit solutions to cognitive tasks	2024	EXCLUDE		3	0		M08	S20	0.060923	0.076532
audited	semantic	w_daee53647d83a6c7	Social-JEPA: Emergent Geometric Isomorphism	2026	EXCLUDE	TIER_3	3	1	COMPRESSION	M10	S24	0.111039	0.089928
audited	semantic	w_38e23f5995c71d9b	Spatial reasoning via recurrent neural dynamics in mouse retrosplenial cortex	2025	INCLUDE	TIER_2	2	3	SCALING,COMPRESSION,NOVEL_BASIS	M10	S25	0.196943	0.237784
audited	semantic	w_b1a722c7add3a18c	Specialization of softmax attention heads: insights from the high-dimensional single-location model	2026	INCLUDE	TIER_2	1	2	SCALING,CRITICALITY	M09	S23	0.060517	-0.065468
audited	semantic	w_a124ea491b1e38a3	Spectral Entropy Collapse as a Phase Transition in Delayed Generalisation: An Interventional and Predictive Framework for Grokkin	2026	INCLUDE	TIER_2	4	2	SCALING,COMPRESSION	M09	S22	-0.144832	0.00736
audited	semantic	w_8c5442dfb760aae0	Spectral phase transitions and trainability in neural network learning dynamics	2026	INCLUDE	TIER_2	3	2	SCALING,CRITICALITY	M07	S17	0.159681	0.124697
audited	semantic	w_dd8fdb677c189adf	Spontaneous emergence of music detectors in a deep neural network	2021	EXCLUDE	TIER_3	3	0		M08	S19	0.033909	0.010483
audited	semantic	w_4cc49e7d299cfe8c	Spontaneous emergence of topographic organization in a multistream convolutional neural network	2026	EXCLUDE	TIER_3	2	0		M08	S19	0.019706	-0.047297
audited	semantic	w_6ab1d89d9c4e7dd2	Stability control of metastable states as a unified mechanism for flexible temporal modulation in cognitive processing	2025	EXCLUDE	TIER_3	1	1	SCALING	M08	S21	0.060015	0.097184
audited	semantic	w_0434419d04af1ffa	State space models, emergence, and ergodicity: How many parameters are needed for stable predictions?	2024	EXCLUDE	TIER_3	2	0		M05	S09	-0.106609	0.00065
audited	semantic	w_8bb54bfea1acc1db	State Stream Transformer (SST) : Emergent Metacognitive Behaviours Through Latent State Persistence	2025	EXCLUDE	TIER_3	0	0		M03	S05	-0.115937	-0.091082
audited	semantic	w_be7a6d5176757697	States Hidden in Hidden States: LLMs Emerge Discrete State Representations Implicitly	2024	EXCLUDE	TIER_3	1	1	COMPRESSION	M03	S06	-7.5e-05	-0.108565
audited	semantic	w_cf6cf36d9750b226	Strategy Coopetition Explains the Emergence and Transience of In-Context Learning	2025	EXCLUDE	TIER_3	2	1	SCALING	M09	S23	0.115402	0.017473
audited	semantic	w_6ab9ecac32c07a9d	Structure Before Collapse: Transient semantic geometry in next-token prediction	2026	EXCLUDE	TIER_3	3	0		M05	S10	0.061191	0.04332
audited	semantic	w_4ec0813caf380920	Structure-Specific Representational Priors Causally Control the Grokking Delay	2026	INCLUDE	TIER_2	2	2	SCALING,COMPRESSION	M09	S22	0.016831	0.118273
audited	semantic	w_20e6e75b99ee90d7	Structured World Representations in Maze-Solving Transformers	2023	EXCLUDE	TIER_3	0	0		M01	S02	0.202048	0.104418
audited	semantic	w_216dc523ea90641f	Symmetric Pruning in Quantum Neural Networks	2022	EXCLUDE	TIER_3	1	1	SCALING	M07	S15	0.09108	0.351904
audited	semantic	w_836f9ea39dbbe203	Symmetry in language statistics shapes the geometry of model representations	2026	EXCLUDE	TIER_3	1	0		M05	S10	0.060143	0.108407
audited	semantic	w_5c54f66764cf4f97	Temporal hierarchy in spiking neural networks	2024	INCLUDE	TIER_2	1	2	SCALING,NOVEL_BASIS	M08	S21	0.123733	0.118664
audited	semantic	w_820056212d8d8746	The Agnostic Meaning Substrate: A Theoretical Framework for Emergent Meaning in Large Language Models	2026	EXCLUDE	TIER_3	2	0		M05	S11	0.122291	0.093248
audited	semantic	w_4ed5458b1772d1f2	The Birth of Knowledge: Emergent Features across Time, Space, and Scale in Large Language Models	2025	EXCLUDE	TIER_3	3	0		M05	S11	0.081778	0.060151
audited	semantic	w_dbd268417dd9318a	The Complexity Dynamics of Grokking	2024	EXCLUDE	TIER_3	3	0		M06	S14	0.086602	-0.020781
audited	semantic	w_217259c652559d80	The Emergence of Abstract Thought in Large Language Models Beyond Any Language	2025	EXCLUDE	TIER_3	3	0		M05	S11	0.002606	-0.031271
audited	semantic	w_ce559350ab146c7f	The emergence of sparse attention: impact of data distribution and benefits of repetition	2025	EXCLUDE	TIER_3	3	0		M02	S04	0.081869	0.144597
audited	semantic	w_49fbb6adb4c71e00	The Features at Convergence Theorem: a first-principles alternative to the Neural Feature Ansatz for how networks learn representations	2025	EXCLUDE	TIER_3	3	0		M07	S17	-0.003592	0.030388
audited	semantic	w_d59f0794873b2140	The Geometric Inductive Bias of Grokking: Bypassing Phase Transitions via Architectural Topology	2026	EXCLUDE	TIER_3	2	1	SCALING	M06	S13	0.162853	0.064693
audited	semantic	w_dc093e37a5dc7bb6	The Geometry of Grokking: Norm Minimization on the Zero-Loss Manifold	2025	EXCLUDE	TIER_3	2	1	SCALING	M06	S14	0.145058	0.097346
audited	semantic	w_f05eeedb3d84fbb7	The Geometry of Multi-Task Grokking: Transverse Instability, Superposition, and Weight Decay Phase Structure	2026	INCLUDE	TIER_2	4	2	SCALING,CRITICALITY	M06	S14	0.109438	0.082084
audited	semantic	w_125db4c2cf79214e	The Geometry of Thought: How Scale Restructures Reasoning In Large Language Models	2026	EXCLUDE	TIER_3	3	1	SCALING	M05	S11	-0.025747	-0.023432
audited	semantic	w_6dca211542b22757	The Geometry of Truth: Emergent Linear Structure in Large Language Model Representations of True/False Datasets	2023	EXCLUDE	TIER_3	3	1	COMPRESSION	M05	S11	0.070623	0.082151
audited	semantic	w_d3fbcea1a7016c21	The Grokked Illusion: True Equilibrium Mitigates Catastrophic Forgetting	2026	EXCLUDE	TIER_3	1	0		M09	S22	-0.106753	0.036142
audited	semantic	w_fd9f2541bd4039ab	The Hydra Effect: Emergent Self-repair in Language Model Computations	2023	EXCLUDE	TIER_3	1	0		M02	S04	0.038322	0.093702
audited	semantic	w_aef0b7ca715aca7b	The Kinetics of Reasoning: How Chain-of-Thought Shapes Learning in Transformers?	2025	EXCLUDE	TIER_3	2	0		M01	S01	0.188809	0.223989
audited	semantic	w_e0964d9cc077c1f7	The Kinetics of Training: A Driven-Nucleation Rate Law for Emergence, Plasticity Loss, and Circuit Control in Language Models	2026	INCLUDE	TIER_2	2	2	SCALING,CRITICALITY	M09	S23	0.04205	0.006926
audited	semantic	w_bb266301f50d20fd	The Long Delay to Arithmetic Generalization: When Learned Representations Outrun Behavior	2026	EXCLUDE	TIER_3	3	1	SCALING	M01	S02	0.040754	-0.077453
audited	semantic	w_4ae2e575bb61224a	The mechanistic basis of data dependence and abrupt learning in an in-context classification task	2023	INCLUDE	TIER_2	4	2	SCALING,CRITICALITY	M09	S23	0.195837	0.059184
audited	semantic	w_9eb59bc5a9947867	The Mechanistic Emergence of Symbol Grounding in Language Models	2025	EXCLUDE	TIER_3	1	1	NOVEL_BASIS	M05	S11	0.07577	0.037433
audited	semantic	w_b0bbf9007eb97544	The semantic landscape paradigm for neural networks	2023	EXCLUDE	TIER_3	1	0		M08	S19	-0.062827	-0.043887
audited	semantic	w_008eb0f516b85fd6	The Transient Nature of Emergent In-Context Learning in Transformers	2023	EXCLUDE	TIER_3	2	0		M02	S03	0.004288	-0.001495
audited	semantic	w_cb13b05644b72dd1	Thermodynamic Weight Decay: Exploring Grokking Acceleration via Attention Specific Heat	2026	EXCLUDE	TIER_3	2	0		M06	S14	0.098759	0.067084
audited	semantic	w_97808c92883566a2	Thinking Sparks!: Emergent Attention Heads in Reasoning Models During Post Training	2025	INCLUDE	TIER_2	1	2	SCALING,NOVEL_BASIS	M09	S23	0.1116	0.015557
audited	semantic	w_8da6fd53fb3f9060	To grok or not to grok: Disentangling generalization and memorization on corrupted algorithmic datasets	2023	EXCLUDE	TIER_3	2	0		M06	S14	0.158043	-0.006953
audited	semantic	w_6cff01a295cd62bc	Topological Signatures of Grokking	2026	EXCLUDE	TIER_3	2	1	SCALING	M06	S14	0.12034	-0.006564
audited	semantic	w_5fc248e95ef96553	Towards Empirical Interpretation of Internal Circuits and Properties in Grokked Transformers on Modular Polynomials	2024	INCLUDE	TIER_2	1	2	SCALING,COMPRESSION	M06	S13	0.112362	0.325226
audited	semantic	w_df6db03591377b6c	Towards Understanding Grokking: An Effective Theory of Representation Learning	2022	EXCLUDE	TIER_3	1	1	SCALING	M06	S12	0.264418	0.034698
audited	semantic	w_9452d90c60267b86	TRACE for Tracking the Emergence of Semantic Representations in Transformers	2025	EXCLUDE	TIER_3	3	1	SCALING	M02	S04	0.056493	0.104245
audited	semantic	w_78af69834e46633e	Trait-space Monitoring for Emergent Misalignment During Supervised Finetuning	2026	EXCLUDE	TIER_3	2	0		M04	S07	0.230907	0.209694
audited	semantic	w_e13ee6a2cef1e035	Transformers Can Learn Rules They've Never Seen: Proof of Computation Beyond Interpolation	2026	EXCLUDE	TIER_3	2	1	NOVEL_BASIS	M01	S02	0.133811	0.109071
audited	semantic	w_b7f8f8cdd2e2b20c	Transformers converge to invariant algorithmic cores	2026	EXCLUDE	TIER_3	2	1	COMPRESSION	M01	S02	0.101307	0.10442
audited	semantic	w_29ea95f17f21c7ac	Transformers for dynamical systems learn transfer operators in-context	2026	INCLUDE	TIER_2	4	2	NOVEL_BASIS,GENERALISATION	M02	S03	0.0529	0.131761
audited	semantic	w_71b6d6ab5f4c7549	Transformers Linearly Represent Highly Structured World Models	2026	EXCLUDE	TIER_3	3	0		M01	S02	0.080415	0.053817
audited	semantic	w_943e3e1497c6a620	Transformers Struggle to Use Their Emergent World Models: Revisiting the Tower of Hanoi, and the Illusion of Thinking	2026	EXCLUDE	TIER_3	2	0		M01	S01	0.163579	0.007549
audited	semantic	w_abf120cd18b386a4	Transformers Use Causal World Models in Maze-Solving Tasks	2024	EXCLUDE	TIER_3	3	1	COMPRESSION	M01	S02	0.153844	0.096101
audited	semantic	w_c4c37ad693a0f63e	Triple Phase Transitions: Understanding the Learning Dynamics of Large Language Models from a Neuroscience Perspective	2025	EXCLUDE	TIER_3	2	1	SCALING	M02	S04	0.078317	0.176857
audited	semantic	w_96f6c1c0e6b85513	Two Speeds of Learning: A Representation-Readout Decomposition of Grokking and Double Descent	2026	EXCLUDE	TIER_3	3	1	SCALING	M06	S14	0.163448	0.030661
audited	semantic	w_892700b85dd7550d	Uncovering Emergent Physics Representations Learned In-Context by Large Language Models	2025	EXCLUDE	TIER_3	2	0		M03	S06	-0.050909	-0.038631
audited	semantic	w_3d849b1308457c8a	Uncovering Intermediate Variables in Transformers using Circuit Probing	2023	EXCLUDE	TIER_3	1	1	SCALING	M01	S02	0.132866	-0.055672
audited	semantic	w_b73fd2a4553849d2	Understanding Contextual Recall in Transformers: How Finetuning Enables In-Context Reasoning over Pretraining Knowledge	2026	EXCLUDE	TIER_3	3	0		M05	S08	-0.114944	0.104595
audited	semantic	w_a895d12c14921630	Understanding the Emergence of Seemingly Useless Features in Next-Token Predictors	2026	EXCLUDE	TIER_3	2	0		M05	S10	-0.078538	-0.077055
audited	semantic	w_4450b32daf450669	Understanding the Staged Dynamics of Transformers in Learning Latent Structure	2025	EXCLUDE	TIER_3	1	0		M02	S03	0.110941	0.080229
audited	semantic	w_67e8416e326083ff	Understanding Training Behaviour during Transfer Learning by drawing parallels to Grokking	2024	EXCLUDE		2	0		M06	S12	0.084849	0.101772
audited	semantic	w_51bb6c4d6e676885	Unifying Attention Heads and Task Vectors via Hidden State Geometry in In-Context Learning	2025	EXCLUDE	TIER_3	3	1	COMPRESSION	M09	S23	0.066472	-0.087789
audited	semantic	w_e117d573dbd1bc5f	Unlocking Emergent Modularity in Large Language Models	2023	EXCLUDE	TIER_3	1	0		M05	S09	-0.027047	0.122202
audited	semantic	w_024427dec8189e9e	Unveiling the Dynamics of Information Interplay in Supervised Learning	2024	EXCLUDE	TIER_3	1	0		M03	S06	-0.108645	-0.142058
audited	semantic	w_7478c4587d99ea18	Unveiling Transformers with LEGO: a synthetic reasoning task	2022	INCLUDE	TIER_2	1	3	SCALING,NOVEL_BASIS,GENERALISATION	M01	S01	0.155778	0.201931
audited	semantic	w_2da86842e38bab70	Using physics-inspired Singular Learning Theory to understand grokking & other phase transitions in modern neural networks	2025	EXCLUDE	TIER_3	3	0		M06	S14	0.064603	0.019514
audited	semantic	w_b5ca64f35ddf125e	Weight Decay as a Necessary Condition for Grokking: Hierarchical Structure Learning in Group Multiplication Tasks	2026	EXCLUDE		3	0		M06	S14	0.168739	-0.040003
audited	semantic	w_f5f5600670f31041	Weight Decay Regimes in Grokking Transformers: Cheap Online Diagnostics	2026	INCLUDE	TIER_2	2	2	SCALING,CRITICALITY	M06	S14	0.031824	0.01724
audited	semantic	w_04b9b5a3d5792aa4	What Can Grokking Teach Us About Learning Under Nonstationarity?	2025	EXCLUDE	TIER_3	1	0		M06	S12	0.177839	0.171248
audited	semantic	w_088b931ffe5cee0f	What do Language Models Learn and When? The Implicit Curriculum Hypothesis	2026	EXCLUDE	TIER_3	2	1	SCALING	M05	S11	-0.005544	-0.093996
audited	semantic	w_dd6e6d084bbc1493	What Happens Inside Agent Memory? Circuit Analysis from Emergence to Diagnosis	2026	EXCLUDE	TIER_3	2	1	SCALING	M03	S06	-0.027494	-0.087916
audited	semantic	w_7afa59979906b85f	What Needs to Go Right for an Induction Head? A Mechanistic Study of In-Context Learning Circuits and Their Formation	2024	INCLUDE	TIER_2	4	2	SCALING,CRITICALITY	M09	S23	0.127408	0.104411
audited	semantic	w_33b529766cc60dd2	What One Cannot, Two Can: Two-Layer Transformers Provably Represent Induction Heads on Any-Order Markov Chains	2025	INCLUDE	TIER_2	3	2	COMPRESSION,SCALING	M01	S02	0.159458	0.101359
audited	semantic	w_5362be8fefcfa6c2	When and Where: A Model Hippocampal Network Unifies Formation of Time Cells and Place Cells	2026	INCLUDE	TIER_2	1	2	SCALING,NOVEL_BASIS	M10	S25	0.163222	0.222785
audited	semantic	w_0b1eb64b020ee8c4	When Do Attention Circuits Form? Developmental Trajectories of Capability and Attention-Sink Emergence Across Three 1B-Class Architectures	2026	EXCLUDE	TIER_3	3	1	SCALING	M09	S23	0.148018	0.109531
audited	semantic	w_b1b2841abfaf8ef2	Which Attention Heads Matter for In-Context Learning?	2025	INCLUDE	TIER_2	5	2	SCALING,COMPRESSION	M05	S08	-0.201148	-0.026124
audited	semantic	w_e5708a67b277cfbd	Why Do You Grok? A Theoretical Analysis of Grokking Modular Addition	2024	EXCLUDE	TIER_3	1	0		M06	S12	0.255557	0.005832
audited	semantic	w_9f42a69c53e47f06	Why the Brain Consolidates: Predictive Forgetting for Optimal Generalisation	2026	INCLUDE	TIER_2	2	2	SCALING,COMPRESSION	M09	S22	0.051032	0.073657
audited	semantic	w_662491c7dd0e3662	Word class representations spontaneously emerge in a deep neural network trained on next word prediction	2023	EXCLUDE	TIER_3	2	0		M08	S19	-0.119324	-0.070051
